ID,Longitude,Latitude,ag30,F030,Tcs30,ag50,F050,Tcs50,ag72,F072,Tcs72,ag101,F0101,Tcs101,ag140,F0140,Tcs140,ag201,F0201,Tcs201,ag475,F0475,Tcs475,ag975,F0975,Tcs975,ag2475,F02475,Tcs2475
31230,16.08415,41.25547,0.040792,2.556,0.27485,0.054654,2.522,0.29378,0.067,2.4716,0.32179,0.078633,2.4776,0.33876,0.092474,2.4879,0.35194,0.11355,2.4628,0.36069,0.17177,2.5232,0.36059,0.24288,2.388,0.40355,0.37767,2.3043,0.42329
31231,16.15062,41.25393,0.039847,2.5542,0.27381,0.053689,2.5198,0.29234,0.06594,2.4646,0.32006,0.077666,2.4682,0.33572,0.0914,2.4796,0.34822,0.11252,2.4434,0.35925,0.17117,2.5181,0.35767,0.24307,2.4369,0.36969,0.37915,2.297,0.42125
31232,16.21709,41.25235,0.039061,2.5478,0.27116,0.052427,2.5206,0.29098,0.06471,2.459,0.31823,0.076517,2.4571,0.33253,0.090055,2.47,0.34422,0.10977,2.4503,0.35662,0.16994,2.5139,0.35468,0.24251,2.4301,0.36642,0.37999,2.2884,0.41888
31233,16.28354,41.25074,0.038111,2.545,0.26767,0.050577,2.53,0.29195,0.06309,2.4517,0.31764,0.074994,2.4495,0.32961,0.088221,2.4608,0.34043,0.10601,2.4672,0.35105,0.16751,2.5106,0.35183,0.24018,2.4258,0.36279,0.37896,2.3162,0.38683
31234,16.35002,41.24908,0.036943,2.5372,0.26384,0.04789,2.5573,0.29262,0.06051,2.4594,0.31935,0.072649,2.4496,0.32869,0.08536,2.457,0.3384,0.1019,2.4741,0.347,0.16271,2.4968,0.35158,0.23443,2.4261,0.35909,0.3725,2.3114,0.38339
31235,16.41646,41.24739,0.035528,2.5165,0.26075,0.045536,2.5236,0.2942,0.05627,2.4933,0.32426,0.068754,2.4574,0.33121,0.080449,2.4713,0.33978,0.096737,2.47,0.3475,0.1542,2.4902,0.35257,0.22167,2.4452,0.35765,0.3537,2.3212,0.37864
31236,16.48292,41.24566,0.033898,2.5029,0.25514,0.042653,2.5102,0.2949,0.0511,2.5507,0.32477,0.062782,2.4963,0.33594,0.074019,2.4967,0.34362,0.088295,2.5004,0.35121,0.13901,2.5103,0.36015,0.19857,2.4863,0.36095,0.31484,2.3607,0.37617
31237,16.54936,41.24389,0.032098,2.4744,0.2503,0.039627,2.5215,0.29204,0.04737,2.4944,0.32761,0.05481,2.5838,0.34226,0.065573,2.5479,0.34901,0.077046,2.5773,0.36086,0.11869,2.4933,0.41075,0.1659,2.5064,0.4096,0.25704,2.4013,0.41411
31238,16.6158,41.24208,0.030265,2.4464,0.23869,0.037462,2.4911,0.28707,0.04368,2.4801,0.32882,0.050597,2.5527,0.34328,0.057274,2.6281,0.3553,0.067429,2.5561,0.40136,0.10052,2.5085,0.43747,0.13558,2.6038,0.43485,0.201,2.5403,0.43861
31239,16.68226,41.24022,0.02854,2.4158,0.22459,0.035446,2.4606,0.28221,0.04043,2.4904,0.3234,0.046949,2.4708,0.3537,0.053239,2.5933,0.35872,0.060274,2.5964,0.41201,0.085372,2.6178,0.45045,0.11554,2.6261,0.52238,0.16322,2.6255,0.51755
31240,16.74867,41.23833,0.026982,2.3835,0.22168,0.033573,2.4358,0.27866,0.03819,2.4739,0.32042,0.043448,2.4995,0.35133,0.049923,2.43,0.40248,0.056605,2.5681,0.41513,0.076169,2.637,0.51291,0.103,2.6428,0.5455,0.14035,2.7106,0.5405
31241,16.81511,41.23641,0.02539,2.3808,0.21716,0.031755,2.4198,0.27546,0.03623,2.4552,0.31658,0.040578,2.5297,0.35008,0.046086,2.5202,0.37572,0.053492,2.4776,0.42428,0.071351,2.6059,0.52004,0.094536,2.6027,0.55532,0.12584,2.7493,0.55722
31405,12.95853,41.23367,0.025719,2.5558,0.21507,0.030765,2.5867,0.26028,0.03431,2.6032,0.28508,0.037639,2.6324,0.30148,0.041067,2.6789,0.32765,0.045537,2.718,0.35316,0.056145,2.8135,0.42498,0.065867,2.8939,0.52952,0.079264,3.1186,0.57769
31406,13.02501,41.23396,0.026318,2.5588,0.2187,0.031398,2.5867,0.26684,0.03497,2.6014,0.29087,0.038319,2.6426,0.30701,0.041986,2.6777,0.33656,0.046572,2.718,0.36024,0.057454,2.8159,0.43186,0.067753,2.9043,0.53441,0.081936,3.1165,0.57801
31407,13.09151,41.23422,0.026922,2.5645,0.22188,0.032045,2.5918,0.27235,0.03565,2.6057,0.29652,0.039022,2.6653,0.31617,0.042981,2.6876,0.34473,0.0477,2.7261,0.36691,0.058979,2.8194,0.43696,0.07003,2.9076,0.53727,0.085219,3.1037,0.57746
31408,13.15794,41.23445,0.027698,2.5538,0.22627,0.032912,2.5854,0.27814,0.03658,2.6038,0.3013,0.04002,2.6781,0.32494,0.04441,2.6876,0.35081,0.049274,2.7297,0.37168,0.061091,2.8162,0.44463,0.072776,2.904,0.53785,0.089058,3.091,0.57516
31409,13.22443,41.23463,0.028575,2.5424,0.22995,0.033914,2.5724,0.28347,0.03767,2.6131,0.30244,0.041579,2.6548,0.33355,0.046098,2.6753,0.35651,0.051104,2.7221,0.37592,0.063634,2.8009,0.45089,0.075755,2.901,0.53738,0.093147,3.0754,0.57234
31410,13.29092,41.23477,0.029466,2.5313,0.23858,0.034936,2.5644,0.28704,0.03878,2.6178,0.30887,0.043182,2.6353,0.34102,0.047821,2.6664,0.36172,0.052961,2.6725,0.40332,0.06625,2.7923,0.45514,0.078789,2.8996,0.53596,0.097328,3.0637,0.56978
31411,13.3574,41.23487,0.03041,2.5248,0.24151,0.036005,2.5566,0.28988,0.03994,2.6185,0.31435,0.044836,2.6272,0.3445,0.049582,2.6629,0.36438,0.05484,2.6721,0.4058,0.068927,2.787,0.45764,0.082212,2.8895,0.5351,0.10191,3.0447,0.56797
31412,13.42388,41.23494,0.031406,2.5161,0.25802,0.037125,2.5471,0.29268,0.04153,2.5925,0.32043,0.046549,2.6197,0.34736,0.051395,2.6617,0.36588,0.056764,2.6699,0.40637,0.071686,2.7803,0.45671,0.086002,2.8647,0.53556,0.10708,3.0123,0.56701
31413,13.49034,41.23496,0.032398,2.5091,0.26149,0.038245,2.5395,0.29578,0.04314,2.5704,0.32593,0.048262,2.6096,0.35006,0.053209,2.6596,0.36782,0.058691,2.6692,0.4087,0.074519,2.7736,0.45632,0.089938,2.841,0.53599,0.11243,2.9812,0.56697
31414,13.55683,41.23494,0.033426,2.5034,0.26463,0.039402,2.5341,0.29866,0.04479,2.5537,0.33076,0.050026,2.6028,0.35257,0.055078,2.6578,0.36938,0.060846,2.6638,0.41272,0.07758,2.7644,0.45545,0.094213,2.8203,0.53571,0.11829,2.9554,0.5663
31415,13.62329,41.23489,0.034459,2.4999,0.26801,0.040736,2.5255,0.30099,0.04643,2.5474,0.33407,0.051774,2.6046,0.35243,0.056928,2.6596,0.3702,0.063333,2.6465,0.41506,0.080858,2.7545,0.45657,0.098627,2.806,0.53458,0.12466,2.9272,0.56283
31416,13.68977,41.2348,0.035401,2.499,0.27064,0.042139,2.514,0.30643,0.04795,2.5485,0.33657,0.053395,2.6102,0.35217,0.058652,2.6647,0.37061,0.065712,2.6349,0.4165,0.084515,2.7318,0.4577,0.10333,2.7853,0.53344,0.13099,2.8986,0.55798
31417,13.75625,41.23467,0.036363,2.4998,0.27314,0.043586,2.507,0.31161,0.04952,2.552,0.33693,0.055083,2.6179,0.35243,0.060583,2.668,0.37036,0.068257,2.6323,0.41557,0.088486,2.7114,0.45856,0.10858,2.7595,0.52948,0.13781,2.8743,0.55487
31418,13.82271,41.2345,0.037324,2.502,0.2756,0.045041,2.4996,0.31617,0.0511,2.5575,0.33666,0.056784,2.6273,0.35339,0.062957,2.6538,0.37064,0.070881,2.6298,0.41543,0.092598,2.6944,0.45778,0.11405,2.7331,0.52499,0.14527,2.851,0.54924
31419,13.8892,41.23429,0.038275,2.5047,0.27827,0.046487,2.4957,0.31925,0.05267,2.5638,0.33643,0.05847,2.6346,0.35396,0.065369,2.6444,0.37091,0.073571,2.6313,0.41435,0.096855,2.6832,0.45448,0.11984,2.7132,0.5199,0.1535,2.8266,0.54341
31420,13.95566,41.23405,0.03926,2.5075,0.28043,0.047991,2.4966,0.32007,0.05431,2.5702,0.33609,0.060306,2.64,0.35402,0.067958,2.6395,0.37069,0.076553,2.6317,0.41201,0.10174,2.6661,0.4517,0.12694,2.6843,0.51365,0.16325,2.7893,0.53963
31421,14.02218,41.23375,0.040451,2.5012,0.28233,0.049658,2.4943,0.32087,0.05613,2.574,0.33505,0.062988,2.6169,0.35431,0.070939,2.6285,0.37022,0.079907,2.6301,0.40954,0.108,2.6339,0.44906,0.13553,2.6518,0.50817,0.1758,2.7445,0.53459
31422,14.08862,41.23343,0.041826,2.4847,0.28364,0.05127,2.4985,0.32022,0.05791,2.5777,0.33527,0.065682,2.5981,0.3544,0.073935,2.6223,0.3704,0.084167,2.6002,0.40877,0.11462,2.6078,0.44747,0.14518,2.6084,0.50507,0.19034,2.7014,0.5297
31423,14.1551,41.23306,0.043314,2.471,0.28488,0.053037,2.5025,0.31925,0.05987,2.5843,0.33603,0.068697,2.5827,0.35381,0.077299,2.6196,0.36786,0.089002,2.5684,0.40809,0.12229,2.5828,0.44244,0.1566,2.6023,0.46024,0.20787,2.6691,0.52305
31424,14.22159,41.23266,0.045039,2.4555,0.28627,0.055135,2.5065,0.31788,0.0631,2.5566,0.33589,0.072404,2.5721,0.3518,0.081896,2.6007,0.36541,0.094935,2.5407,0.40424,0.1325,2.5454,0.43722,0.17149,2.5744,0.45221,0.23251,2.6399,0.46939
31425,14.28802,41.23222,0.047166,2.4427,0.28651,0.057863,2.5033,0.3156,0.06749,2.5169,0.33444,0.077295,2.5524,0.34845,0.088783,2.5461,0.36225,0.10291,2.5455,0.37742,0.14602,2.5096,0.42771,0.19601,2.4814,0.44341,0.27798,2.4671,0.45897
31426,14.3545,41.23174,0.04992,2.4305,0.28423,0.061779,2.4712,0.31316,0.07286,2.4771,0.33174,0.084201,2.5048,0.34295,0.097148,2.5086,0.35557,0.11388,2.4959,0.37016,0.16805,2.4087,0.41535,0.22798,2.3961,0.43045,0.32921,2.3743,0.44492
31427,14.42102,41.2312,0.052994,2.4203,0.28153,0.067197,2.4196,0.31172,0.0791,2.4495,0.32669,0.093128,2.441,0.33707,0.10828,2.4513,0.34722,0.13003,2.4104,0.35928,0.19272,2.3764,0.3847,0.26703,2.322,0.41467,0.37853,2.3928,0.4331
31428,14.48743,41.23065,0.056155,2.4096,0.28087,0.072787,2.3767,0.31029,0.08701,2.3914,0.32078,0.10256,2.3992,0.33028,0.1215,2.3767,0.33958,0.14544,2.3685,0.35012,0.22067,2.3249,0.37432,0.30136,2.3206,0.40397,0.42544,2.4338,0.42901
31429,14.5539,41.23005,0.05852,2.4239,0.28058,0.077216,2.3806,0.29812,0.09377,2.3562,0.31619,0.11109,2.3641,0.32497,0.13203,2.3448,0.33503,0.15845,2.3414,0.3451,0.24227,2.3018,0.36928,0.32798,2.3429,0.39098,0.46083,2.4615,0.42929
31430,14.62039,41.22941,0.060005,2.4441,0.28014,0.080133,2.3888,0.29583,0.09799,2.345,0.31351,0.11712,2.3411,0.32269,0.13871,2.3346,0.33284,0.16731,2.3232,0.34333,0.25542,2.2993,0.36855,0.34639,2.3413,0.39128,0.48359,2.468,0.43125
31431,14.68684,41.22874,0.06137,2.4332,0.28,0.082593,2.3691,0.29504,0.10029,2.3423,0.31278,0.11997,2.3366,0.32208,0.14249,2.3258,0.33236,0.172,2.3156,0.34293,0.26247,2.3007,0.36935,0.35743,2.3351,0.39121,0.49633,2.4634,0.43278
31432,14.75331,41.22802,0.061937,2.4263,0.27993,0.08362,2.3569,0.29516,0.10133,2.3362,0.31325,0.12121,2.3308,0.32275,0.14397,2.3224,0.33303,0.17376,2.3127,0.34357,0.26548,2.3,0.37159,0.3633,2.3227,0.39094,0.5028,2.4538,0.4329
31433,14.81976,41.22726,0.061932,2.4189,0.28034,0.083524,2.3526,0.29608,0.1012,2.337,0.31639,0.12108,2.3322,0.32644,0.14382,2.3256,0.3363,0.17354,2.3146,0.34595,0.26579,2.2968,0.37495,0.36519,2.3071,0.39058,0.50661,2.4335,0.4317
31434,14.88626,41.22646,0.061227,2.4074,0.28116,0.082213,2.3477,0.29796,0.09926,2.3478,0.32187,0.11923,2.3351,0.3308,0.14147,2.3314,0.33977,0.17073,2.318,0.34914,0.26281,2.284,0.37703,0.36044,2.2763,0.40832,0.50924,2.3817,0.42978
31435,14.95267,41.22564,0.059965,2.3967,0.28301,0.079388,2.3503,0.31299,0.09619,2.3563,0.32645,0.1158,2.3407,0.33431,0.13755,2.3322,0.34384,0.16559,2.3197,0.35287,0.25325,2.2516,0.40607,0.34515,2.2959,0.41252,0.49231,2.3803,0.42835
31436,15.01917,41.22476,0.057626,2.4011,0.28507,0.0756,2.3682,0.31758,0.09116,2.3846,0.33212,0.10845,2.3927,0.33996,0.12962,2.3626,0.35008,0.15698,2.3337,0.35912,0.23792,2.3031,0.40487,0.33374,2.299,0.42926,0.49148,2.3152,0.44947
31437,15.08558,41.22385,0.055721,2.3865,0.28688,0.072571,2.3712,0.32193,0.08693,2.4083,0.33427,0.10374,2.3938,0.34471,0.12122,2.4364,0.35104,0.14424,2.4625,0.3573,0.21614,2.4914,0.37221,0.3015,2.4133,0.42369,0.45469,2.3777,0.45387
31438,15.15204,41.2229,0.054218,2.3891,0.28612,0.070132,2.3858,0.32457,0.08341,2.4288,0.33373,0.097724,2.4958,0.3414,0.11399,2.5227,0.34796,0.13581,2.5228,0.35818,0.20471,2.4344,0.40926,0.29156,2.3569,0.43271,0.43817,2.3475,0.45389
31439,15.21852,41.2219,0.053044,2.3879,0.2853,0.067904,2.4152,0.32522,0.07978,2.5024,0.32968,0.09381,2.5461,0.34109,0.11206,2.4932,0.35072,0.13201,2.5137,0.36079,0.20199,2.3854,0.42194,0.28008,2.3764,0.43592,0.42088,2.372,0.44947
31440,15.28495,41.22088,0.051817,2.396,0.28407,0.065738,2.4621,0.32294,0.07752,2.5501,0.32814,0.093707,2.4886,0.34194,0.10987,2.4843,0.35229,0.12929,2.5034,0.36322,0.19731,2.3906,0.42421,0.27331,2.4229,0.42603,0.41218,2.3663,0.44705
31441,15.35142,41.21981,0.050603,2.411,0.28644,0.06403,2.5115,0.31978,0.07628,2.5454,0.32968,0.092961,2.463,0.34202,0.1082,2.4827,0.35273,0.1272,2.5102,0.36343,0.19415,2.4256,0.4189,0.26929,2.4223,0.42312,0.40842,2.3541,0.44425
31442,15.41784,41.2187,0.049547,2.4256,0.28813,0.062584,2.5478,0.31778,0.07628,2.5019,0.33163,0.091885,2.462,0.34133,0.10684,2.4853,0.35214,0.12552,2.5111,0.365,0.19195,2.4517,0.41351,0.26689,2.4177,0.42061,0.40697,2.3407,0.44174
31443,15.48427,41.21756,0.04847,2.4391,0.28907,0.061139,2.5653,0.31781,0.07611,2.4763,0.33148,0.090778,2.4624,0.34066,0.1055,2.4844,0.35277,0.12393,2.4456,0.40113,0.19015,2.4611,0.4104,0.26524,2.4102,0.41926,0.40639,2.3287,0.43961
31444,15.55074,41.21637,0.047527,2.4428,0.29042,0.059942,2.5755,0.31786,0.07597,2.4485,0.33161,0.089798,2.464,0.34006,0.10433,2.4799,0.35373,0.12317,2.4422,0.4014,0.18887,2.4679,0.4075,0.26427,2.4018,0.41807,0.40639,2.3192,0.43771
31445,15.61717,41.21515,0.046696,2.4579,0.28994,0.059793,2.5442,0.31756,0.07549,2.4385,0.33073,0.088894,2.4633,0.34019,0.10328,2.4766,0.35422,0.12342,2.4237,0.40085,0.18786,2.4639,0.40598,0.26364,2.3942,0.41662,0.40664,2.3116,0.43612
31446,15.68359,41.21388,0.045895,2.4802,0.28847,0.059619,2.5504,0.29521,0.07476,2.4384,0.32942,0.088015,2.4589,0.3406,0.10228,2.4747,0.35404,0.12375,2.4647,0.36991,0.18703,2.4592,0.40401,0.26324,2.3866,0.41489,0.40706,2.3051,0.43428
31447,15.75004,41.21258,0.045146,2.5018,0.28576,0.059393,2.5303,0.2959,0.07403,2.4391,0.32785,0.087162,2.4555,0.34047,0.10134,2.4754,0.35333,0.12373,2.4529,0.3698,0.1864,2.454,0.40169,0.26309,2.3793,0.41293,0.40764,2.2993,0.43237
31448,15.81651,41.21124,0.044457,2.5195,0.28286,0.0591,2.521,0.29536,0.07334,2.4372,0.32637,0.086359,2.4526,0.33983,0.1005,2.4764,0.35332,0.12302,2.4544,0.36806,0.18601,2.5158,0.36563,0.2632,2.3728,0.41087,0.40843,2.2944,0.43092
31449,15.88289,41.20987,0.043804,2.5336,0.28014,0.058753,2.5134,0.29461,0.07267,2.4347,0.32485,0.085612,2.4491,0.3387,0.099781,2.4754,0.35236,0.12242,2.4559,0.36536,0.18581,2.5112,0.36353,0.26351,2.3666,0.40867,0.40936,2.2902,0.42968
31450,15.9493,41.20845,0.043124,2.5446,0.27758,0.058319,2.507,0.29369,0.07199,2.4316,0.32331,0.08484,2.4453,0.33718,0.09913,2.4708,0.35041,0.12185,2.4529,0.36268,0.18566,2.5061,0.3614,0.26389,2.3603,0.40581,0.41032,2.2865,0.42836
31451,16.01575,41.20699,0.042384,2.5525,0.27618,0.057742,2.5023,0.29266,0.07122,2.4293,0.32168,0.083976,2.4414,0.33526,0.098407,2.4641,0.34756,0.12118,2.4451,0.36019,0.18544,2.5008,0.35916,0.26422,2.354,0.40273,0.41123,2.2827,0.42688
31452,16.08216,41.20549,0.041501,2.5584,0.27503,0.056974,2.5009,0.29108,0.07029,2.4268,0.31992,0.082911,2.4372,0.33302,0.097499,2.4554,0.34385,0.12002,2.4374,0.35762,0.18499,2.4953,0.35671,0.26436,2.4034,0.36988,0.41204,2.2783,0.42557
31453,16.14856,41.20396,0.040453,2.5634,0.27387,0.056006,2.5002,0.28948,0.06919,2.424,0.3183,0.08161,2.4331,0.33059,0.096336,2.4468,0.3401,0.11765,2.4428,0.3539,0.18411,2.4902,0.35413,0.26412,2.3975,0.36754,0.4126,2.2731,0.42451
31454,16.21498,41.20238,0.039497,2.5675,0.27111,0.054747,2.5006,0.28802,0.06789,2.4188,0.31717,0.080048,2.4305,0.32916,0.09487,2.4384,0.3369,0.11468,2.4537,0.34918,0.1825,2.4858,0.35139,0.26308,2.3917,0.36485,0.41256,2.2665,0.42307
31455,16.28137,41.20077,0.038543,2.5607,0.26815,0.05291,2.5069,0.28783,0.06625,2.4088,0.31692,0.078467,2.4221,0.32762,0.092944,2.4268,0.33433,0.1113,2.456,0.34412,0.17957,2.4836,0.3484,0.26023,2.388,0.36152,0.41072,2.258,0.42095
31456,16.34781,41.19911,0.037385,2.5479,0.26549,0.050085,2.5174,0.29064,0.06385,2.4021,0.31774,0.076164,2.4178,0.32694,0.09011,2.4197,0.33404,0.10794,2.4411,0.34191,0.17457,2.4674,0.34816,0.25377,2.3898,0.35796,0.40364,2.2508,0.4176
